start,end,deviceid,com_select,engagement_datetime,engagement_venue,num_male,num_female,criteria1_name,criteria2_name,criteria3_name,criteria4_name,criteria5_name,num_fgd,fgd_selectedfgd1,fgd_selectedfgd2,fgd_selectedfgd3,fgd_selectedfgd4,fgd_selectedfgd5,fgd_selectedfgd6,fgd_selectedfgd7,fgd_selectedfgd8,total_pvhh,latitude,longitude,altitude,precision,_uuid,_submission_time,_index,communityid,SNO,state,lga,ward,community_name,state_shp,lga_shp,ward_shp,community
26mar2026,27mar2026,collect:0AeSRXCFar1fGMNV,1001517,,,36,23,Unemployment and aged poeple,No upgrade school,No transforma for electricity,No access to good road within community,No health facilities and drinkable water,3,0,1,1,1,0,0,0,0,57,8.0444698,4.4650637,415.492,1.481,da8920a9-4ec4-47d1-af77-124934c33076,27mar2026,94,1001517,304,OYO,SURULERE,IREGBA,ALAYIN,2046. OYO,23978. SURULERE,7241. IREGBA,1001517. ALAYIN
25mar2026,27mar2026,collect:0AeSRXCFar1fGMNV,1001518,,,35,50,There is no access to water,Inadequate and long distance of public schools,There is no electricity light,High number of aged women and men,Long distance to health facilities,3,0,1,1,1,0,0,0,0,73,7.9903112,4.5209153,387.5,2.583,158bd990-037f-4e57-a60e-042fcceb035d,27mar2026,80,1001518,300,OYO,SURULERE,IREGBA,ALUGBIN,2046. OYO,23978. SURULERE,7241. IREGBA,1001518. ALUGBIN
24mar2026,28mar2026,collect:0AeSRXCFar1fGMNV,1001520,,,28,22,No drinking water,No public school,No good road,No health facilities,No electricity light,4,0,1,1,1,0,0,0,1,37,8.0419108,4.4990081,407.677,1.413,ead9eef8-9746-453e-9db2-6973a03daed7,28mar2026,101,1001520,307,OYO,SURULERE,IREGBA,GAA IREGBA,2046. OYO,23978. SURULERE,7241. IREGBA,1001520. GAA IREGBA
26mar2026,29mar2026,collect:laEOYKqfT77q7sDI,1001521,26mar2026,Under the 🌲 at idi ori,44,42,Poor living conditions,Aged men and women,Poor health condition,Poor nutrition,No public school,3,0,1,1,1,0,0,0,0,86,8.1373871,4.2352647,382.4605712890625,4.716,f8355ff2-8b19-4958-ab96-964699bdc1e6,01apr2026,140,1001521,305,OYO,SURULERE,IREGBA,IDI ORI,2046. OYO,23978. SURULERE,7241. IREGBA,1001521. IDI ORI
24mar2026,30mar2026,collect:6p9lNM2GpyTpUDIz,1001522,24mar2026,Aregba palace,11,12,Poor of the poor,Dillapited building,Out of school children,Poor nutrition,Poor health facilities,12,1,1,1,1,1,0,0,1,14,8.0563077,4.4890625,438.9232177734375,4.466,fe516f49-6b27-4b21-8479-1de5746e37f2,30mar2026,103,1001522,301,OYO,SURULERE,IREGBA,IREGBA ZONE A,2046. OYO,23978. SURULERE,7241. IREGBA,1001522. IREGBA ZONE A
24mar2026,27mar2026,collect:laEOYKqfT77q7sDI,1001523,24mar2026,IREGBA BAPTIST CHURCH,64,66,Food insecurity,Limited access to clean drinking water,Unemployment,Limited access to healthcare services,Limited access to quality education,3,0,1,1,1,0,0,0,0,130,8.0534795,4.4868312,411.3085938,4.288,2c38eca4-9a27-4ad2-8775-4e2dd48b4050,27mar2026,83,1001523,302,OYO,SURULERE,IREGBA,IREGBA ZONE B,2046. OYO,23978. SURULERE,7241. IREGBA,1001523. IREGBA ZONE B
24mar2026,28mar2026,collect:0AeSRXCFar1fGMNV,1001524,,,51,62,There is drinkable water,There are dropped out students due to lack of money,No stable electricity,No health facilities,No access to good road,4,0,1,1,1,0,0,0,1,91,8.051207099999999,4.4887507,400.434,0.956,551d42b0-f51d-41ea-86c9-8ded5c2ef6f6,28mar2026,100,1001524,303,OYO,SURULERE,IREGBA,IREGBA ZONE C,2046. OYO,23978. SURULERE,7241. IREGBA,1001524. IREGBA ZONE C
26mar2026,28mar2026,collect:N2hChfSZiEvZAaXG,1001528,26mar2026,Under tree at temidire,23,23,Poor nutrition,Unemployment,Aged men and women,No drinkable water,No health facilities,3,0,1,1,1,0,0,0,0,37,8.0621829,4.4468374,434.0126342773438,4.466,9f276767-6555-45fb-afcf-f5eca2cc2f49,28mar2026,99,1001528,308,OYO,SURULERE,IREGBA,TEMIDIRE IREGBA,2046. OYO,23978. SURULERE,7241. IREGBA,1001528. TEMIDIRE IREGBA
25mar2026,30mar2026,collect:6p9lNM2GpyTpUDIz,1001529,25mar2026,Yakoyo palace,24,43,Lack of school,Lack of good road,Lack of access to drinkable water,Lack of housing units,Food insecurity,160,1,1,1,1,1,0,0,0,53,8.0711437,4.5106548,395.7113037109375,4.824,c0d9023d-3a1c-4410-a4e7-7262a6fceb0c,30mar2026,104,1001529,306,OYO,SURULERE,IREGBA,YAKOYO,2046. OYO,23978. SURULERE,7241. IREGBA,1001529. YAKOYO
23mar2026,01apr2026,collect:laEOYKqfT77q7sDI,1001530,23mar2026,ABEWO PALACE,60,80,Substandard housing unit,Limited access to safe drinking water,Poor access to healthcare services,Unemployment,Poor access to transportation,3,0,1,1,1,0,0,0,0,129,8.174648899999999,4.3814578,417.0402221679688,4.502,ed020b39-65ee-4eab-a91f-bbc6b9a01acf,01apr2026,134,1001530,313,OYO,SURULERE,IWOFIN,ABEWO,2046. OYO,23978. SURULERE,7235. IWOFIN,1001530. ABEWO
17mar2026,26mar2026,collect:0AeSRXCFar1fGMNV,1001531,,,61,102,There is no health facility,There is no public school,There are aged people who are unable to work,There is no good road in the community,There are Out of School children,3,0,1,1,1,0,0,0,0,145,8.1291066,4.3132259,405.93,1.446,6d4cda69-d788-41a7-a6bc-a9268ececd82,27mar2026,79,1001531,317,OYO,SURULERE,IWOFIN,ATILE,2046. OYO,23978. SURULERE,7235. IWOFIN,1001531. ATILE
17mar2026,02apr2026,collect:6p9lNM2GpyTpUDIz,1001532,18mar2026,ITILE,45,70,No health facilities,No public school,People with disabilities,No good road,Out of school children,115,1,1,1,1,1,0,0,1,90,8.129109,4.3132405,413.5283813476562,4.288,d75d7bbc-7f92-43a2-8ff0-5a8fe245848c,02apr2026,142,1001532,314,OYO,SURULERE,IWOFIN,FAKUNBI,2046. OYO,23978. SURULERE,7235. IWOFIN,1001532. FAKUNBI
01apr2026,04apr2026,collect:6p9lNM2GpyTpUDIz,1001533,01apr2026,Under the tree,60,70,Lack of employment,Lack of access drinking water,Lack of good road,Lack of quality education,Hunger and poor,4,1,1,1,1,0,0,0,0,120,8.1996941,4.4736431,421.8338623046875,4.824,9b5e1131-305f-431b-a4be-cf271d5f6140,04apr2026,159,1001533,318,OYO,SURULERE,IWOFIN,IGBEDU,2046. OYO,23978. SURULERE,7235. IWOFIN,1001533. IGBEDU
31mar2026,02apr2026,collect:laEOYKqfT77q7sDI,1001534,30mar2026,KERE PALACE,200,330,Poor living conditions,No access to good school,Poor access to healthcare services,Poor Nutrition,No access to portable drinking waters,3,0,1,1,1,0,0,0,0,500,8.1607208,4.2241794,339.1253662109375,4.288,671b57fc-3bea-4dea-8009-f309668cafb6,02apr2026,148,1001534,315,OYO,SURULERE,IWOFIN,KERE,2046. OYO,23978. SURULERE,7235. IWOFIN,1001534. KERE
27mar2026,01apr2026,collect:6p9lNM2GpyTpUDIz,1001536,27mar2026,OGOJO village,105,260,Lack of good road,Lack of employment,Lack of access drinking water,Lack of amenities,Lack of bbb,4,1,1,0,1,0,0,0,0,377,8.119665299999999,4.3173977,348.2670898,4.288,fd614e2a-5096-4518-9980-f503b9b7dce8,01apr2026,133,1001536,316,OYO,SURULERE,IWOFIN,OGOJO,2046. OYO,23978. SURULERE,7235. IWOFIN,1001536. OGOJO
29mar2026,29mar2026,collect:laEOYKqfT77q7sDI,1001537,19mar2026,BAALE'S PALACE,62,65,Poor Nutrition,Poor standard of Living,Poor housing unit,Poor access to healthcare services,Poor access to good school,3,0,1,1,1,0,0,0,0,100,8.1608106,4.2241048,321.5655517578125,4.931,86bd1561-d298-475f-adeb-cdb175ff96e1,29mar2026,102,1001537,320,OYO,SURULERE,IWOFIN,TEMIDIRE IDI-OGUN,2046. OYO,23978. SURULERE,7235. IWOFIN,1001537. TEMIDIRE IDI-OGUN
23mar2026,31mar2026,collect:6p9lNM2GpyTpUDIz,1001538,23mar2026,UNDER THE TREE IN TEMIDIRE,35,58,Lack of good road,Lack of access drinking water,Lack of good quality education,Unemployment,Poor and hunger,4,1,1,1,1,1,0,0,0,48,8.154271700000001,4.428445,404.4625244140625,3.216,c31d116c-8081-415b-afd2-5d05bf2583c9,31mar2026,110,1001538,312,OYO,SURULERE,IWOFIN,TEMIDIRE IWOFIN,2046. OYO,23978. SURULERE,7235. IWOFIN,1001538. TEMIDIRE IWOFIN
17mar2026,17mar2026,collect:cDQt6zh0h0t4Hwx4,1001541,,,45,15,Health and Education ,Nutrition and,Shock And Work ,Digesters And,Health and Nutrition ,3,1,1,1,1,0,0,0,0,200,12.9552033,4.7875084,248.5,4.916,6edae9dc-e5cc-43fa-96c1-94cd60ea4639,18mar2026,25,1001541,22,SOKOTO,BINJI,GAWAZZAI,BANIZUMBU,2049. SOKOTO,24019. BINJI,9990. GAWAZZAI,1001541. BANIZUMBU
16mar2026,16mar2026,collect:wTcblnOlmIt3nraJ,1001543,,,74,36,Health And Nutrition,Education And Child Development,Living standards,Work And shocks,Health And Nutrition,5,1,1,1,1,1,0,0,0,110,13.2232933,4.909607,233.9,4.72,d7765f1a-5e5e-49de-acca-2d49da97a236,16mar2026,9,1001543,8,SOKOTO,BINJI,GAWAZZAI,FAKARA,2049. SOKOTO,24019. BINJI,9990. GAWAZZAI,1001543. FAKARA
26mar2026,26mar2026,collect:wTcblnOlmIt3nraJ,1001548,,,20,45,Health And Nutrition ,Living And Standard ,Work Shock ,Educational ,Health And Nutrition ,5,1,1,1,1,1,1,0,0,65,13.2227994,4.9069426,253.9,4.82,74e1c7cf-5420-4b68-befc-a3d0cde61e78,26mar2026,59,1001548,9,SOKOTO,BINJI,GAWAZZAI,WARDEBE,2049. SOKOTO,24019. BINJI,9990. GAWAZZAI,1001548. WARDEBE
25mar2026,25mar2026,collect:jZ757SLbp7O4CjUk,1001554,,,31,50,Shocks and works,Health and nutrition,Living standard ,Education and child development ,Poverty and vulnerability ,5,1,1,1,1,1,0,0,0,81,13.2812883,4.8797633,266.2,5,c9ad5f67-ef81-4d23-8f28-c90f8fa6b38e,25mar2026,55,1001554,7,SOKOTO,BINJI,JAMALI,HERE,2049. SOKOTO,24019. BINJI,9991. JAMALI,1001554. HERE
02apr2026,02apr2026,collect:jZ757SLbp7O4CjUk,1001559,,,27,25,Poor and vulnerable,Works and shocks,Health and nutrition,Education and child development,Living standard,5,1,1,1,1,1,0,0,0,52,13.286615,4.8584283,162.2,7.2,592012fb-63e5-4f02-a415-46fafe493b4b,15apr2026,78,1001559,1,SOKOTO,BINJI,JAMALI,TAKA LAHIYA,2049. SOKOTO,24019. BINJI,9991. JAMALI,1001559. TAKA LAHIYA
16mar2026,16mar2026,collect:jZ757SLbp7O4CjUk,1001561,,,33,71,Lack of living standard,People living with Shocks ,Children out of school,Lack of medical bills,People living with poverty ,5,1,1,1,1,1,0,0,0,104,13.2708023,4.8820418,248.3,4.8,7198f1a9-2410-4e6f-98e5-d55f60f0a15d,16mar2026,5,1001561,6,SOKOTO,BINJI,JAMALI,TUNGA,2049. SOKOTO,24019. BINJI,9991. JAMALI,1001561. TUNGA
25mar2026,25mar2026,collect:Z6caSSspXzjk1OlY,1001565,,,62,7,Health and nutrition ,Living standard ,Work and shock ,Education and child development ,Health and nutrition ,3,1,1,1,0,1,0,0,0,69,13.2906156,4.9061166,295,4.283,a5effc32-832d-4533-8239-595828fddf04,25mar2026,48,1001565,11,SOKOTO,BINJI,SORON G,GIDAN DAJI,2049. SOKOTO,24019. BINJI,9992. SORON G,1001565. GIDAN DAJI
17mar2026,17mar2026,collect:Z6caSSspXzjk1OlY,1001570,,,40,12,Health and nutrition ,Education and child development ,Living standard ,Work and shocks ,Health and nutrition ,3,1,1,1,1,0,0,0,0,52,13.1473933,4.85802,262.4,4.45,193d2507-04f3-4ec5-b3ba-54dbaaa0e3a9,17mar2026,21,1001570,12,SOKOTO,BINJI,SORON G,JAREDI,2049. SOKOTO,24019. BINJI,9992. SORON G,1001570. JAREDI
27mar2026,27mar2026,collect:Z6caSSspXzjk1OlY,1001571,,,34,46,Health and nutrition ,Education and child development ,Living standard ,Work and shock ,Health and nutrition ,5,1,1,0,1,1,0,0,1,80,13.1353511,4.8684395,264.7,4.983,9852c03d-f80b-44f8-92f0-57e7681bfd05,27mar2026,64,1001571,14,SOKOTO,BINJI,SORON G,KADI,2049. SOKOTO,24019. BINJI,9992. SORON G,1001571. KADI
29mar2026,29mar2026,collect:Z6caSSspXzjk1OlY,1001574,,,16,6,Health and nutrition ,Education and child development ,Living standard ,Work and shock ,Health and nutrition ,4,1,1,1,0,1,0,0,0,22,13.13826,4.8682067,265.3,3.8,be6517ca-2b12-4826-b0f4-d1f32d407eed,29mar2026,67,1001574,15,SOKOTO,BINJI,SORON G,MAKARANTA,2049. SOKOTO,24019. BINJI,9992. SORON G,1001574. MAKARANTA
29mar2026,29mar2026,collect:Z6caSSspXzjk1OlY,1001575,,,28,12,Health and nutrition ,Education and child development ,Living standard ,Work and shock ,Health and nutrition ,4,1,1,1,0,1,0,0,0,40,13.1415481,4.8766786,259.7,4.88,3c1220f0-a886-493c-878a-8842c5ff76e6,29mar2026,68,1001575,13,SOKOTO,BINJI,SORON G,MALO,2049. SOKOTO,24019. BINJI,9992. SORON G,1001575. MALO
16mar2026,16mar2026,collect:Z6caSSspXzjk1OlY,1001580,,,57,54,Health and nutrition ,Education and child development ,Living standard ,Work and shock,Nutrition and health ,6,1,1,1,1,1,0,0,1,111,13.1547575,4.8351932,266.6,4.861,bc038759-55ba-41c1-a3f5-bdf83c000179,16mar2026,10,1001580,10,SOKOTO,BINJI,SORON G,TUNNA,2049. SOKOTO,24019. BINJI,9992. SORON G,1001580. TUNNA
24mar2026,24mar2026,collect:nQdoYRTszFzV9fgT,1001581,,,121,36,HEALTH AND NUTRITION,EDUCATION AND CHILD DEVILOPMENT,LIVING STARNDART,WORKS AND SORKS,INSCURIT AND BANDICTRY AID,4,1,1,1,1,0,0,0,0,121,13.3188327,4.2140684,261.5,4.4,8116dfd7-1824-4267-9037-54fb530617a4,24mar2026,42,1001581,56,SOKOTO,GUDU,CHILAS,CHILAS DANFILI,2049. SOKOTO,24024. GUDU,8146. CHILAS/MAKUYA,1001581. CHILAS DANFILI
26mar2026,26mar2026,collect:aUnF1XE5XogMcWMb,1001582,,,3,1,Education and child development ,Health and nutrition ,Lack of drinking water ,Shork and hunger ,Living standard ,3,1,1,1,0,0,0,0,0,60,13.5748777,4.3672724,0,699.999,bcbb6c2f-1f5a-45a6-a40a-534ad07b2fbc,26mar2026,63,1001582,52,SOKOTO,GUDU,CHILAS,DANGADABRO,2049. SOKOTO,24024. GUDU,8146. CHILAS/MAKUYA,1001582. DANGADABRO
25mar2026,25mar2026,collect:aUnF1XE5XogMcWMb,1001583,,,3,1,Health and nutrition,Education and child development,Living standard,Lack of hospital,Shork and hunger,3,1,0,1,1,0,0,0,0,120,13.5651028,4.4742406,288.9,2.288,4f6d5e69-9f8e-4c11-b725-84edf2652c82,25mar2026,57,1001583,53,SOKOTO,GUDU,CHILAS,DANGADABRO DAN FILI,2049. SOKOTO,24024. GUDU,8146. CHILAS/MAKUYA,1001583. DANGADABRO DAN FILI
26mar2026,26mar2026,collect:aUnF1XE5XogMcWMb,1001584,,,2,1,Health and nutrition,Education and child development,Living standard,Shork and hunger,Lack of hospital,3,1,0,1,1,0,0,0,0,56,13.5642505,4.476087,254.8000030517578,2.346,25fc31c0-84c3-4f93-9cf6-e8eb15bb7679,26mar2026,62,1001584,51,SOKOTO,GUDU,CHILAS,INGILA ZOMO,2049. SOKOTO,24024. GUDU,8146. CHILAS/MAKUYA,1001584. INGILA ZOMO
19apr2026,19apr2026,collect:nQdoYRTszFzV9fgT,1001585,,,162,20,Health and Nutrition,Education child devilopment,Work and shorcks,Living  standarts,Enadquareds of social aminities,4,1,1,1,1,1,0,0,0,182,13.3140983,4.2116767,242.1,2.9,db8a638e-6aa1-4532-9402-4a88302e6d38,19apr2026,80,1001585,47,SOKOTO,GUDU,CHILAS,KASAURA DANFILI,2049. SOKOTO,24024. GUDU,8146. CHILAS/MAKUYA,1001585. KASAURA DANFILI
19apr2026,19apr2026,collect:nQdoYRTszFzV9fgT,1001586,,,267,18,Health and nutrition,Education and child devilopment,Living standarts,Works and shorcks,Insqurity and banditary acts,4,1,1,1,1,0,0,0,0,285,13.3141983,4.2127533,235,4,46988a8e-1c8c-46bb-b880-d8192bb60b41,19apr2026,81,1001586,48,SOKOTO,GUDU,CHILAS,KASAURA KWARE,2049. SOKOTO,24024. GUDU,8146. CHILAS/MAKUYA,1001586. KASAURA KWARE
16mar2026,16mar2026,collect:nQdoYRTszFzV9fgT,1001588,,,156,16,Education and child development ,Health and Nutrition ,Work and sork,Living standards ,Insquerity ricks,4,1,1,1,1,0,0,0,0,172,13.3209061,4.2135382,250.8,4.25,961e335f-b6b8-426b-828d-b04d68178798,18mar2026,23,1001588,49,SOKOTO,GUDU,CHILAS,SABON GARIN CHILAS,2049. SOKOTO,24024. GUDU,8146. CHILAS/MAKUYA,1001588. SABON GARIN CHILAS
25mar2026,25mar2026,collect:nQdoYRTszFzV9fgT,1001589,,,97,10,HEALTH  AND NUTRITION,EDUCATION AND CHILD DELOPMENT,WORK AND SHORK,LIVIN  STANDART,INADQUETE OF INPRASTRUCTURAL  FACILITIES,4,1,1,1,1,0,0,0,0,107,13.319521,4.2144126,253.2,3.45,dccfcbd1-95b9-491a-8c97-b9854ed5612f,25mar2026,49,1001589,50,SOKOTO,GUDU,CHILAS,TAMARUSA,2049. SOKOTO,24024. GUDU,8146. CHILAS/MAKUYA,1001589. TAMARUSA
24mar2026,24mar2026,collect:nQdoYRTszFzV9fgT,1001590,,,98,39,EDUCATION AND CHILD DEVILOPMENT,HELTH AND NUTRITION,WORK AND SHORKS,LIVING STANDART,POVATY AND JOBLESS,137,1,1,1,1,0,0,0,0,137,13.3187786,4.214684,288.6,3.82,e1c8e64a-b46c-4d03-b338-cb91617ac2d3,24mar2026,41,1001590,55,SOKOTO,GUDU,CHILAS,TANGAZAWA,2049. SOKOTO,24024. GUDU,8146. CHILAS/MAKUYA,1001590. TANGAZAWA
20apr2026,20apr2026,collect:kBu3WXKkSYSeolvJ,1001593,20apr2026,Garkar Maigari ,43,21,Health and nutrition ,Education and child development ,Living standards ,Work and shocks ,Lack of security outpost ,2,1,1,1,1,1,1,1,1,64,13.24406,4.462365,237.3,4.9,437910b9-d41a-4920-95eb-ca64e1658d9b,20apr2026,82,1001593,46,SOKOTO,GUDU,KARFEN CHANA,DANGAMJI,2049. SOKOTO,24024. GUDU,8145. KARFEN CHANA,1001593. DANGAMJI
16mar2026,16mar2026,collect:fBqCrzDKOm8B6HSc,1001594,16mar2026,Garkar Maigari Damma ,84,20,Health and nutrition ,Education and child development ,Work and shocks ,Living standards ,Lack of security outpost ,2,1,1,1,1,1,1,1,1,104,13.1923106,4.4672024,226.8,4.34,1fcfa205-0ed8-4b77-82b0-a049f228cf83,16mar2026,7,1001594,42,SOKOTO,GUDU,KARFEN CHANA,GARIN DAMMA,2049. SOKOTO,24024. GUDU,8145. KARFEN CHANA,1001594. GARIN DAMMA
25mar2026,25mar2026,collect:fBqCrzDKOm8B6HSc,1001595,25mar2026,Garkar Mai gari,165,16,Health and nutrition ,Education and child development ,Living standards ,Work and shocks ,Lack of security outpost ,2,1,1,1,1,1,1,1,1,181,13.1940183,4.4243667,211.6,4.98,69416264-421e-402e-9a81-21bf8b66da55,26mar2026,61,1001595,45,SOKOTO,GUDU,KARFEN CHANA,GARIN NAMAIWA,2049. SOKOTO,24024. GUDU,8145. KARFEN CHANA,1001595. GARIN NAMAIWA
24mar2026,24mar2026,collect:fBqCrzDKOm8B6HSc,1001596,24mar2026,Bakin masallaci,51,9,Health and nutrition ,Education and child development ,Living standards ,Work and shocks ,Lack of security outpost ,2,1,1,1,1,1,1,1,1,60,13.195395,4.4439917,250.9,2.3,447f2181-b169-4cd0-a6ce-6bdc7b825156,24mar2026,30,1001596,43,SOKOTO,GUDU,KARFEN CHANA,HAMDALLAHI,2049. SOKOTO,24024. GUDU,8145. KARFEN CHANA,1001596. HAMDALLAHI
19apr2026,19apr2026,collect:kBu3WXKkSYSeolvJ,1001598,19apr2026,Garkar Maigari ,54,49,Health and nutrition ,Education and child development ,Living standards ,Work and shocks ,Lack of security outpost ,2,1,1,1,1,1,1,1,1,103,13.19962,4.4065433,260,4.62,2d59062c-4728-453b-976e-2fd3ed100b7f,19apr2026,79,1001598,44,SOKOTO,GUDU,KARFEN CHANA,MASAMA,2049. SOKOTO,24024. GUDU,8145. KARFEN CHANA,1001598. MASAMA
16mar2026,16mar2026,collect:aUnF1XE5XogMcWMb,1001603,,,2,1,Health and nutrition l,Education and child development ,Shock and in security ,Living standard ,Child labour ,3,1,1,0,1,0,0,0,0,110,13.6476213,4.483447,0,21.614,28d7b9ee-8b41-47f1-b661-ce38a7cf4f9c,16mar2026,6,1001603,54,SOKOTO,GUDU,MARAKE,MARAKE HAYI,2049. SOKOTO,24024. GUDU,8142. MARAKEN BORI,1001603. MARAKE HAYI
25apr2026,27apr2026,collect:ugK3Br1N2a4WBBfe,1001607,26apr2026,GARKAR MAI ANGUWA,202,245,YOUTH GROUP,WOMEN GROUP,ELDERS GROUP,ACCESS TO HEALTH FACILITIES,ACCESS TO FOUNCTIONAL SCHOOLS,5,1,1,1,1,1,0,0,0,447,12.1868856,4.7475431,201.5,4.64,5ba478e2-54e5-4b32-8061-2af6ca5acb87,27apr2026,85,1001607,74,SOKOTO,KEBBE,MARGAI B WARD,ILLELA VILLAGE,2049. SOKOTO,24028. KEBBE,8185. MARGAI - B,1001607. ILLELA VILLAGE
16mar2026,16mar2026,collect:ugK3Br1N2a4WBBfe,1001608,16mar2026,Primary School,202,80,Youth group,Woman group,Elders group,Access to health facility,Access to functional school,5,1,1,1,1,1,0,0,0,282,12.1740239,4.7077,214.7,4.96,95a9273b-ae50-42c2-8c67-1266a03aba5e,16mar2026,11,1001608,72,SOKOTO,KEBBE,MARGAI B WARD,MURTUNU TUNGAR DUTSI,2049. SOKOTO,24028. KEBBE,8185. MARGAI - B,1001608. MURTUNU TUNGAR DUTSI
24mar2026,24mar2026,collect:ugK3Br1N2a4WBBfe,1001609,24mar2026,PRIMARY SCHOOL,189,221,YOUTH GROUP,WOMEN GROUP,ELDERS GROUP,ACCESS TO HEALTH FACILITIES,ACCESS TO FOUNCTIONAL SCHOOLS,5,1,1,1,1,1,0,0,0,410,12.1567636,4.7208178,202.7,4.82,5049cdf0-7ca2-40b0-b8e2-67ea9cbadc2a,24mar2026,43,1001609,73,SOKOTO,KEBBE,MARGAI B WARD,SABON GARI INWALA,2049. SOKOTO,24028. KEBBE,8185. MARGAI - B,1001609. SABON GARI INWALA
25mar2026,25mar2026,collect:ugK3Br1N2a4WBBfe,1001611,25mar2026,PRIMARY SCHOOL,136,150,YOUTH GROUP,WOMEN GROUP,ELDERS GROUP,ACCESS TO HEALTH FACILITIES,ACCESS TO FOUNCTIONAL SCHOOLS,5,1,1,1,1,1,0,0,0,286,12.1792117,4.7264056,203.6,4.9,6d30ff4b-354a-4084-95c3-a3816d56cc94,25mar2026,51,1001611,80,SOKOTO,KEBBE,MARGAI B WARD,SHIYAR GABAS KARMA,2049. SOKOTO,24028. KEBBE,8185. MARGAI - B,1001611. SHIYAR GABAS KARMA
25mar2026,25mar2026,collect:V98VT2D8ULXgf0AT,1001613,25mar2026,PRIMARY SCHOOL,128,43,YOUTHS GROUP,WOMEN GROUP,ELDERS GROUP,ACCESS HEALTH FACILITY,ACCESS TO FUNCTIONAL SCHOOL,5,1,1,1,1,1,0,0,0,171,11.7024506,4.4896397,307.934,1.904,fcc6477f-779f-45f0-9c1a-73543faacd08,25mar2026,52,1001613,71,SOKOTO,KEBBE,SANGI WARD,MAIKWABO,2049. SOKOTO,24028. KEBBE,8190. SANGI,1001613. MAIKWABO
24mar2026,24mar2026,collect:V98VT2D8ULXgf0AT,1001617,24mar2026,Primary School,121,116,Youths Group,Women group,Elders Group,Access Health facility,Access to Functional Schooln,5,1,1,1,1,1,0,0,0,237,11.7018154,4.4887006,232.611,1.776,e44e8ca8-2fce-4664-b454-69705ac576fc,24mar2026,35,1001617,78,SOKOTO,KEBBE,SANGI WARD,SHIYAR CHASGO SABON BIRNI,2049. SOKOTO,24028. KEBBE,8190. SANGI,1001617. SHIYAR CHASGO SABON BIRNI
16mar2026,16mar2026,collect:V98VT2D8ULXgf0AT,1001620,16mar2026,Primary School,122,85,Youths Group,Women group,Elders Group,Access Health facility,Access to Functional Schooln,5,1,1,1,1,1,0,0,0,207,11.7005385,4.488638,275.915,2.307,30783c1f-f56d-4793-97f5-9ed7939852f2,16mar2026,15,1001620,81,SOKOTO,KEBBE,SANGI WARD,TSINTSIYA,2049. SOKOTO,24028. KEBBE,8190. SANGI,1001620. TSINTSIYA
25mar2026,25mar2026,collect:avpdgZKMx1UM0qAI,1001623,25mar2026,MAIKURHUNA ALELAWA NASARAWA,10,6,WOMEN GROUP,COMMUNITY LEADERS GROUP,YOUTH GROUP,VULNERABLE GROUP,THE LIST OF MEN GROUP,5,1,1,1,1,1,0,0,0,265,12.0170164,4.6235804,325,5,05324cde-e4c5-403d-92e2-20c2cc33e4f2,25mar2026,54,1001623,76,SOKOTO,KEBBE,UNGUSHI WARD,MAIKUHUHUNA ALELAWA NASARAWA,2049. SOKOTO,24028. KEBBE,8189. UNGUSHI,1001623. MAIKUHUHUNA ALELAWA NASARAWA
16mar2026,16mar2026,collect:avpdgZKMx1UM0qAI,1001624,16mar2026,Maikurhuna Shiayar magaji Nasarawa,6,6,Women group,Youth group,Elders group,Poverty groups,Vulnerable group,5,1,1,1,1,1,0,0,0,321,12.0164586,4.6206149,335,5,fd6a44dc-1604-4465-b649-f91197abf11b,16mar2026,17,1001624,77,SOKOTO,KEBBE,UNGUSHI WARD,MAIKUHUNA SHIYAR MAGAJI NASARAWA,2049. SOKOTO,24028. KEBBE,8189. UNGUSHI,1001624. MAIKUHUNA SHIYAR MAGAJI NASARAWA
25apr2026,25apr2026,collect:q3nHO55gVvTChMLf,1001633,25apr2026,GWANDI SHIYAR MAKARANT UNGUSHI WARD ,15,5,WOMEN GROUP ,YOUTH GROUP ,COMMUNITY LEADERS ,VULNERABLE GROUP ,POVERTY GROUPS ,5,1,1,1,1,1,0,0,0,273,12.0354578,4.7398251,327,5,3cdaf1a8-97e4-497d-be80-a836c7cd68f1,25apr2026,84,1001633,67,SOKOTO,KEBBE,UNGUSHI WARD,SHIYAR MAKARANTA GWANDI,2049. SOKOTO,24028. KEBBE,8189. UNGUSHI,1001633. SHIYAR MAKARANTA GWANDI
24mar2026,24mar2026,collect:avpdgZKMx1UM0qAI,1001635,24mar2026,SHIYAR MALLAMAWA GWANDI PRIMARY SCHOOL,15,6,WOMEN GROUP,COMMUNITY LEADERS,VULNERABLE GROUP,YOUTHS GROUP,MEN INTHE GROUP,5,1,1,1,1,1,0,0,0,245,12.0365104,4.7381241,298,5,37fcce54-64e8-494f-bf9a-0971fe32863a,24mar2026,31,1001635,68,SOKOTO,KEBBE,UNGUSHI WARD,SHIYAR MALAMAWA GWANDI,2049. SOKOTO,24028. KEBBE,8189. UNGUSHI,1001635. SHIYAR MALAMAWA GWANDI
